Image,Class,Area µm^2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4333.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,15989.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2268
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2440.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,31042.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2813.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4863.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,16033.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2350.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3120
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2650.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6727.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2578
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,5600.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4807.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3315.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3517.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1518.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,951.81
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,5306.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3652.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,11250.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6764.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4700.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,4582.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,10278
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5942.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2341.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,3887.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,4558.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,35671.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5601.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2938.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,14388.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,4592.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2469.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2080.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2080.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,5101.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,5318.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,16281.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5061.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,78525.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1285
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,672.03
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,672.03
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,7560.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,37931.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,36918.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,13903.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,10783.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,71975.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,54719.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,47513.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,19696.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,7888
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,14381.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,15535.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,9469.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,8197
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,14526.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,7014.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,11446
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2989.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6588.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6972.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4879.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,8207.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4274.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1992.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6129.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,8831.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6974.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,5504.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1762.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2165.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,58921.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,20776.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,23959.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,42480.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8953.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1577.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,59277.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1107.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1276.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,13548.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4154.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,18136.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5402.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2458.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,10111.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,9258.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2898.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,10906.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4876.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1276.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,89884.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,33528.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,33142.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,1989.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,61616.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,3352.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,955.66
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3552.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6872.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,992.82
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,36797.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,12868.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,34857
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8787.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,25806
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2681.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2429.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,6353.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,2293.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,7157.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,31630.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,33762.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,19376.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,24620.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1929
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,20394.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3782.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1479.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1884
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3456.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2691.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,9067.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2323.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3816
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1425.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,32611.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,4509.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,24868.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,1324.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,6022.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,14471.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2119.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7694.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,677.95
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,95138.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,19490.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,17671
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7478.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,72360.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2008
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3009.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,385023.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,59792.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,46948.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,12211.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3054.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4944.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7250.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2230.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1705.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1869.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,76999.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5229.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8640.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,6409.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,166340.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,22319.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1353.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,45520.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3138
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3365.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7135.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4440.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,31144.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,191444.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1807.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4196
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,13349.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,11333.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4212.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2361.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2315.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,58967
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8657.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4641.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,37595.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4552.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8713.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5225.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5339.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,22514.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2087.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,792377.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,19916.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2716
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,92335.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,26734.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,38935.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4210.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,174758.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8091.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7143.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6238.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3103.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2715.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5286.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1816.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1816.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1816.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1848.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1816.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1816.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2706.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,10899.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3599.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1724.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,120944
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,9112
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,61533.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,19044.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,201874.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,9952.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,13090.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,9816.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2171.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,116698.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2171.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,11060.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,86312.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,404041.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,74746.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,128191.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,8739
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,12145.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4120.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7878.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3124
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1678.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1678.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,29693.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6523.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,13852.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8900.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1242.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2773.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2194.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,140978
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3150
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,16645.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3614.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2237.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,16772.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4080.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6041.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1405.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6769.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5285.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1886.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,87863.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,20780.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2227.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,9914.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,11690.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,7100.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,18084.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,196142.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,265352.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,81137.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,15832.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,193403.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,31915.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6256.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,16403
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3113.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4189.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,65080.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2404.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,11402.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3965.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4981.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,97040.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2649.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2649.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2692.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,5852.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,135687.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,26426
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,6353.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,31493.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,10477.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,21949.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,103877.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,35599.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4625.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,12804.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3517.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3437.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3437.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3517.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,277634.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,108259.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,24289.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,21158.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,20810.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4827.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,714633.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,10710.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,32384.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,269011.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,13899.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,67721.7
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,52372.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,15156.1
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,67668.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,126341.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,397721.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2315.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,2315.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,15583.4
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,15003.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,23954.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,49243.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,5807.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor lobular acinar invasion,2115.8
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,20613.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor other invasion,5637.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1463.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,1463.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,3244.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4668.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,198636.9
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8935.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8935.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,32232.6
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8935.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,8935.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,20569.2
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,35021.5
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4025.3
PKR-51-p53_CD34_Cald_Masp.ndpi,Tumor stromal invasion,4025.3
